message_key,kafka_timestamp,event_id,venta_id,event_type,canal,cliente_id,segmento,producto_id,categoria,cantidad,precio_base,descuento_pct,precio_final,monto_venta,metodo_pago,stock_actual,alerta,event_timestamp,processing_timestamp,batch_id
VN-0004086,2026-05-14 01:18:45.083,EVT-0000035,VN-0004086,venta_completada,tienda_norte,CLI-00218,nuevo,PRD-0199,electronica,1,375.09,5.0,356.34,356.34,tarjeta,115,,2026-05-14 01:18:45,2026-05-14 01:18:50.010,4
VS-0000726,2026-05-14 01:18:45.185,EVT-0000036,VS-0000726,descuento_aplicado,tienda_sur,CLI-00482,inactivo,PRD-0175,ropa,2,74.48,0.0,74.48,148.96,efectivo,280,,2026-05-14 01:18:45,2026-05-14 01:18:50.010,4
VN-0005111,2026-05-14 01:18:45.287,EVT-0000037,VN-0005111,venta_devuelta,tienda_norte,CLI-00861,inactivo,PRD-0141,jugueteria,2,142.42,0.0,142.42,284.84,tarjeta,65,,2026-05-14 01:18:45,2026-05-14 01:18:50.010,4
VS-0002441,2026-05-14 01:18:45.390,EVT-0000038,VS-0002441,venta_completada,tienda_sur,CLI-01722,premium,PRD-0063,hogar,2,215.94,5.0,205.14,410.28,efectivo,10,,2026-05-14 01:18:45,2026-05-14 01:18:50.010,4
VN-0002976,2026-05-14 01:18:45.495,EVT-0000039,VN-0002976,venta_devuelta,tienda_norte,CLI-01830,nuevo,PRD-0130,deportes,3,395.01,10.0,355.51,1066.53,tarjeta,110,ALERTA_DEVOLUCION_ALTO_VALOR,2026-05-14 01:18:45,2026-05-14 01:18:50.010,4
VN-0003739,2026-05-14 01:18:45.599,EVT-0000040,VN-0003739,venta_completada,tienda_norte,CLI-00284,recurrente,PRD-0152,deportes,1,99.91,20.0,79.93,79.93,tarjeta,53,,2026-05-14 01:18:45,2026-05-14 01:18:50.010,4
VN-0005589,2026-05-14 01:18:45.702,EVT-0000041,VN-0005589,feedback_recibido,tienda_norte,CLI-03000,recurrente,PRD-0068,ropa,4,166.65,10.0,149.99,599.96,efectivo,72,,2026-05-14 01:18:45,2026-05-14 01:18:50.010,4
VS-0000670,2026-05-14 01:18:45.805,EVT-0000042,VS-0000670,feedback_recibido,tienda_sur,CLI-00842,recurrente,PRD-0115,electronica,6,1144.16,5.0,1086.95,6521.7,efectivo,37,,2026-05-14 01:18:45,2026-05-14 01:18:50.010,4
VN-0002374,2026-05-14 01:18:45.908,EVT-0000043,VN-0002374,feedback_recibido,tienda_norte,CLI-00449,inactivo,PRD-0076,ropa,6,135.89,5.0,129.1,774.6,transferencia,104,,2026-05-14 01:18:45,2026-05-14 01:18:50.010,4
VS-0003541,2026-05-14 01:18:46.011,EVT-0000044,VS-0003541,venta_iniciada,tienda_sur,CLI-00840,premium,PRD-0052,deportes,6,391.33,20.0,313.06,1878.36,tarjeta,74,,2026-05-14 01:18:46,2026-05-14 01:18:50.010,4
VN-0005773,2026-05-14 01:18:46.113,EVT-0000045,VN-0005773,venta_completada,tienda_norte,CLI-02339,recurrente,PRD-0185,ropa,1,178.75,0.0,178.75,178.75,transferencia,131,,2026-05-14 01:18:46,2026-05-14 01:18:50.010,4
VN-0000534,2026-05-14 01:18:46.216,EVT-0000046,VN-0000534,venta_devuelta,tienda_norte,CLI-02444,nuevo,PRD-0028,alimentos,2,8.52,20.0,6.82,13.64,yape,183,,2026-05-14 01:18:46,2026-05-14 01:18:50.010,4
VS-0002839,2026-05-14 01:18:46.318,EVT-0000047,VS-0002839,venta_completada,tienda_sur,CLI-02506,recurrente,PRD-0103,deportes,4,375.62,5.0,356.84,1427.36,tarjeta,2,,2026-05-14 01:18:46,2026-05-14 01:18:50.010,4
VS-0002670,2026-05-14 01:18:46.421,EVT-0000048,VS-0002670,venta_completada,tienda_sur,CLI-00408,inactivo,PRD-0121,electronica,6,881.74,0.0,881.74,5290.44,efectivo,201,,2026-05-14 01:18:46,2026-05-14 01:18:50.010,4
VS-0004204,2026-05-14 01:18:46.523,EVT-0000049,VS-0004204,venta_completada,tienda_sur,CLI-02692,premium,PRD-0008,electronica,5,1107.3,10.0,996.57,4982.85,yape,19,,2026-05-14 01:18:46,2026-05-14 01:18:50.010,4
VN-0001153,2026-05-14 01:18:46.629,EVT-0000050,VN-0001153,venta_completada,tienda_norte,CLI-02726,nuevo,PRD-0181,deportes,4,106.33,0.0,106.33,425.32,transferencia,69,,2026-05-14 01:18:46,2026-05-14 01:18:50.010,4
VN-0003734,2026-05-14 01:18:46.732,EVT-0000051,VN-0003734,stock_bajo,tienda_norte,CLI-01221,recurrente,PRD-0130,deportes,5,395.01,20.0,316.01,1580.05,tarjeta,177,,2026-05-14 01:18:46,2026-05-14 01:18:50.010,4
VS-0004957,2026-05-14 01:18:46.834,EVT-0000052,VS-0004957,venta_completada,tienda_sur,CLI-00420,recurrente,PRD-0006,deportes,3,395.52,5.0,375.74,1127.22,efectivo,7,,2026-05-14 01:18:46,2026-05-14 01:18:50.010,4
VN-0003279,2026-05-14 01:18:46.937,EVT-0000053,VN-0003279,feedback_recibido,tienda_norte,CLI-01611,inactivo,PRD-0180,alimentos,6,16.31,0.0,16.31,97.86,efectivo,73,,2026-05-14 01:18:46,2026-05-14 01:18:50.010,4
VS-0000653,2026-05-14 01:18:47.039,EVT-0000054,VS-0000653,descuento_aplicado,tienda_sur,CLI-00169,recurrente,PRD-0151,ropa,1,153.64,0.0,153.64,153.64,efectivo,0,,2026-05-14 01:18:47,2026-05-14 01:18:50.010,4
VN-0004315,2026-05-14 01:18:47.141,EVT-0000055,VN-0004315,venta_completada,tienda_norte,CLI-00423,nuevo,PRD-0104,deportes,5,195.93,10.0,176.34,881.7,tarjeta,206,,2026-05-14 01:18:47,2026-05-14 01:18:50.010,4
VN-0000430,2026-05-14 01:18:47.243,EVT-0000056,VN-0000430,stock_bajo,tienda_norte,CLI-01312,nuevo,PRD-0041,ropa,3,170.99,5.0,162.44,487.32,efectivo,76,,2026-05-14 01:18:47,2026-05-14 01:18:50.010,4
VN-0004269,2026-05-14 01:18:47.347,EVT-0000057,VN-0004269,feedback_recibido,tienda_norte,CLI-00153,recurrente,PRD-0018,hogar,5,143.21,20.0,114.57,572.85,efectivo,276,,2026-05-14 01:18:47,2026-05-14 01:18:50.010,4
VN-0000292,2026-05-14 01:18:47.453,EVT-0000058,VN-0000292,venta_iniciada,tienda_norte,CLI-00995,recurrente,PRD-0185,ropa,3,178.75,5.0,169.81,509.43,tarjeta,62,,2026-05-14 01:18:47,2026-05-14 01:18:50.010,4
VS-0003855,2026-05-14 01:18:47.555,EVT-0000059,VS-0003855,venta_iniciada,tienda_sur,CLI-00986,recurrente,PRD-0162,deportes,1,84.67,10.0,76.2,76.2,efectivo,49,,2026-05-14 01:18:47,2026-05-14 01:18:50.010,4
VS-0000235,2026-05-14 01:18:47.658,EVT-0000060,VS-0000235,venta_iniciada,tienda_sur,CLI-02365,recurrente,PRD-0019,deportes,5,290.02,15.0,246.52,1232.6,yape,86,,2026-05-14 01:18:47,2026-05-14 01:18:50.010,4
VS-0003202,2026-05-14 01:18:47.761,EVT-0000061,VS-0003202,stock_bajo,tienda_sur,CLI-02745,recurrente,PRD-0036,alimentos,6,43.1,0.0,43.1,258.6,yape,258,,2026-05-14 01:18:47,2026-05-14 01:18:50.010,4
VN-0001592,2026-05-14 01:18:47.863,EVT-0000062,VN-0001592,stock_bajo,tienda_norte,CLI-00676,inactivo,PRD-0154,ropa,6,47.82,0.0,47.82,286.92,tarjeta,92,,2026-05-14 01:18:47,2026-05-14 01:18:50.010,4
VS-0002546,2026-05-14 01:18:47.966,EVT-0000063,VS-0002546,venta_iniciada,tienda_sur,CLI-00249,inactivo,PRD-0078,ropa,3,54.94,20.0,43.95,131.85,tarjeta,134,,2026-05-14 01:18:47,2026-05-14 01:18:50.010,4
VS-0004256,2026-05-14 01:18:48.068,EVT-0000064,VS-0004256,venta_iniciada,tienda_sur,CLI-01403,inactivo,PRD-0137,ropa,2,131.59,5.0,125.01,250.02,yape,14,,2026-05-14 01:18:48,2026-05-14 01:18:50.010,4
VS-0001337,2026-05-14 01:18:48.172,EVT-0000065,VS-0001337,feedback_recibido,tienda_sur,CLI-01276,premium,PRD-0085,hogar,3,117.15,0.0,117.15,351.45,tarjeta,406,,2026-05-14 01:18:48,2026-05-14 01:18:50.010,4
VS-0004919,2026-05-14 01:18:48.275,EVT-0000066,VS-0004919,venta_devuelta,tienda_sur,CLI-00166,recurrente,PRD-0021,belleza,1,18.21,0.0,18.21,18.21,efectivo,94,,2026-05-14 01:18:48,2026-05-14 01:18:50.010,4
VS-0000046,2026-05-14 01:18:48.377,EVT-0000067,VS-0000046,stock_bajo,tienda_sur,CLI-02102,recurrente,PRD-0109,jugueteria,5,127.43,10.0,114.69,573.45,transferencia,128,,2026-05-14 01:18:48,2026-05-14 01:18:50.010,4
VN-0001433,2026-05-14 01:18:48.481,EVT-0000068,VN-0001433,venta_completada,tienda_norte,CLI-01228,recurrente,PRD-0031,hogar,6,310.8,10.0,279.72,1678.32,tarjeta,74,,2026-05-14 01:18:48,2026-05-14 01:18:50.010,4
VS-0000774,2026-05-14 01:18:48.584,EVT-0000069,VS-0000774,stock_bajo,tienda_sur,CLI-01833,nuevo,PRD-0001,electronica,1,380.31,5.0,361.29,361.29,tarjeta,70,,2026-05-14 01:18:48,2026-05-14 01:18:50.010,4
VN-0005897,2026-05-14 01:18:48.687,EVT-0000070,VN-0005897,descuento_aplicado,tienda_norte,CLI-01500,recurrente,PRD-0166,electronica,2,491.34,10.0,442.21,884.42,transferencia,10,,2026-05-14 01:18:48,2026-05-14 01:18:50.010,4
VS-0000988,2026-05-14 01:18:48.790,EVT-0000071,VS-0000988,stock_bajo,tienda_sur,CLI-02471,recurrente,PRD-0026,electronica,5,1165.21,10.0,1048.69,5243.45,efectivo,289,,2026-05-14 01:18:48,2026-05-14 01:18:50.010,4
VN-0003695,2026-05-14 01:18:48.892,EVT-0000072,VN-0003695,venta_completada,tienda_norte,CLI-00734,premium,PRD-0165,electronica,4,913.18,0.0,913.18,3652.72,yape,140,,2026-05-14 01:18:48,2026-05-14 01:18:50.010,4
VS-0003695,2026-05-14 01:18:48.995,EVT-0000073,VS-0003695,venta_completada,tienda_sur,CLI-02324,nuevo,PRD-0109,jugueteria,4,127.43,0.0,127.43,509.72,tarjeta,211,,2026-05-14 01:18:48,2026-05-14 01:18:50.010,4
VN-0004461,2026-05-14 01:18:49.097,EVT-0000074,VN-0004461,venta_completada,tienda_norte,CLI-02541,recurrente,PRD-0171,alimentos,5,30.71,0.0,30.71,153.55,tarjeta,321,,2026-05-14 01:18:49,2026-05-14 01:18:50.010,4
VS-0004627,2026-05-14 01:18:49.200,EVT-0000075,VS-0004627,venta_completada,tienda_sur,CLI-02221,premium,PRD-0180,alimentos,4,16.31,0.0,16.31,65.24,transferencia,105,,2026-05-14 01:18:49,2026-05-14 01:18:50.010,4
VS-0001751,2026-05-14 01:18:49.302,EVT-0000076,VS-0001751,venta_completada,tienda_sur,CLI-01186,recurrente,PRD-0010,ropa,5,147.48,10.0,132.73,663.65,efectivo,288,,2026-05-14 01:18:49,2026-05-14 01:18:50.010,4
VS-0000533,2026-05-14 01:18:49.406,EVT-0000077,VS-0000533,venta_devuelta,tienda_sur,CLI-02600,premium,PRD-0031,hogar,5,310.8,0.0,310.8,1554.0,transferencia,218,ALERTA_DEVOLUCION_ALTO_VALOR,2026-05-14 01:18:49,2026-05-14 01:18:50.010,4
VN-0005339,2026-05-14 01:18:49.506,EVT-0000078,VN-0005339,venta_iniciada,tienda_norte,CLI-00545,recurrente,PRD-0068,ropa,4,166.65,0.0,166.65,666.6,efectivo,272,,2026-05-14 01:18:49,2026-05-14 01:18:50.010,4
VN-0002719,2026-05-14 01:18:49.609,EVT-0000079,VN-0002719,venta_devuelta,tienda_norte,CLI-01592,premium,PRD-0092,electronica,5,1162.25,5.0,1104.14,5520.7,yape,215,ALERTA_DEVOLUCION_ALTO_VALOR,2026-05-14 01:18:49,2026-05-14 01:18:50.010,4
VN-0001346,2026-05-14 01:18:49.712,EVT-0000080,VN-0001346,feedback_recibido,tienda_norte,CLI-00804,recurrente,PRD-0037,belleza,5,75.32,0.0,75.32,376.6,yape,289,,2026-05-14 01:18:49,2026-05-14 01:18:50.010,4
VS-0003330,2026-05-14 01:18:49.814,EVT-0000081,VS-0003330,feedback_recibido,tienda_sur,CLI-01020,recurrente,PRD-0113,hogar,2,163.22,10.0,146.9,293.8,tarjeta,13,,2026-05-14 01:18:49,2026-05-14 01:18:50.010,4
VN-0002720,2026-05-14 01:18:49.917,EVT-0000082,VN-0002720,descuento_aplicado,tienda_norte,CLI-01969,recurrente,PRD-0157,hogar,2,269.24,10.0,242.32,484.64,yape,377,,2026-05-14 01:18:49,2026-05-14 01:18:50.010,4
