message_key,kafka_timestamp,event_id,venta_id,event_type,canal,cliente_id,segmento,producto_id,categoria,cantidad,precio_base,descuento_pct,precio_final,monto_venta,metodo_pago,stock_actual,alerta,event_timestamp,processing_timestamp,batch_id
VN-0004434,2026-05-14 01:19:01.268,EVT-0000191,VN-0004434,venta_completada,tienda_norte,CLI-02187,premium,PRD-0125,hogar,4,313.28,5.0,297.62,1190.48,efectivo,18,,2026-05-14 01:19:01,2026-05-14 01:19:10.011,6
VN-0003222,2026-05-14 01:19:01.375,EVT-0000192,VN-0003222,stock_bajo,tienda_norte,CLI-00061,premium,PRD-0128,belleza,3,50.61,0.0,50.61,151.83,efectivo,5,ALERTA_STOCK_BAJO,2026-05-14 01:19:01,2026-05-14 01:19:10.011,6
VS-0003417,2026-05-14 01:19:01.479,EVT-0000193,VS-0003417,stock_bajo,tienda_sur,CLI-01304,recurrente,PRD-0053,alimentos,3,5.18,5.0,4.92,14.76,tarjeta,88,,2026-05-14 01:19:01,2026-05-14 01:19:10.011,6
VS-0002015,2026-05-14 01:19:01.583,EVT-0000194,VS-0002015,venta_completada,tienda_sur,CLI-00232,nuevo,PRD-0131,electronica,1,345.73,0.0,345.73,345.73,yape,58,,2026-05-14 01:19:01,2026-05-14 01:19:10.011,6
VN-0002389,2026-05-14 01:19:01.688,EVT-0000195,VN-0002389,venta_completada,tienda_norte,CLI-02466,nuevo,PRD-0133,belleza,2,96.84,0.0,96.84,193.68,yape,161,,2026-05-14 01:19:01,2026-05-14 01:19:10.011,6
VS-0004324,2026-05-14 01:19:01.790,EVT-0000196,VS-0004324,venta_iniciada,tienda_sur,CLI-00295,nuevo,PRD-0111,alimentos,6,73.87,0.0,73.87,443.22,efectivo,224,,2026-05-14 01:19:01,2026-05-14 01:19:10.011,6
VS-0003963,2026-05-14 01:19:01.894,EVT-0000197,VS-0003963,stock_bajo,tienda_sur,CLI-01616,recurrente,PRD-0130,deportes,1,395.01,20.0,316.01,316.01,tarjeta,218,,2026-05-14 01:19:01,2026-05-14 01:19:10.011,6
VN-0004792,2026-05-14 01:19:01.999,EVT-0000198,VN-0004792,venta_iniciada,tienda_norte,CLI-00343,recurrente,PRD-0103,deportes,3,375.62,10.0,338.06,1014.18,tarjeta,210,,2026-05-14 01:19:01,2026-05-14 01:19:10.011,6
VS-0002770,2026-05-14 01:19:02.104,EVT-0000199,VS-0002770,venta_completada,tienda_sur,CLI-02940,recurrente,PRD-0016,deportes,4,200.22,20.0,160.18,640.72,efectivo,165,,2026-05-14 01:19:02,2026-05-14 01:19:10.011,6
VS-0000622,2026-05-14 01:19:02.208,EVT-0000200,VS-0000622,venta_completada,tienda_sur,CLI-02019,recurrente,PRD-0107,alimentos,6,52.86,15.0,44.93,269.58,tarjeta,238,,2026-05-14 01:19:02,2026-05-14 01:19:10.011,6
VN-0002121,2026-05-14 01:19:02.313,EVT-0000201,VN-0002121,venta_completada,tienda_norte,CLI-01541,recurrente,PRD-0150,electronica,2,820.22,0.0,820.22,1640.44,tarjeta,130,,2026-05-14 01:19:02,2026-05-14 01:19:10.011,6
VS-0003660,2026-05-14 01:19:02.422,EVT-0000202,VS-0003660,stock_bajo,tienda_sur,CLI-00107,nuevo,PRD-0072,alimentos,3,32.66,0.0,32.66,97.98,transferencia,132,,2026-05-14 01:19:02,2026-05-14 01:19:10.011,6
VN-0004255,2026-05-14 01:19:02.527,EVT-0000203,VN-0004255,venta_completada,tienda_norte,CLI-02066,recurrente,PRD-0141,jugueteria,5,142.42,0.0,142.42,712.1,tarjeta,65,,2026-05-14 01:19:02,2026-05-14 01:19:10.011,6
VN-0003824,2026-05-14 01:19:02.630,EVT-0000204,VN-0003824,venta_iniciada,tienda_norte,CLI-02883,nuevo,PRD-0044,hogar,5,105.96,20.0,84.77,423.85,transferencia,103,,2026-05-14 01:19:02,2026-05-14 01:19:10.011,6
VN-0004922,2026-05-14 01:19:02.733,EVT-0000205,VN-0004922,venta_iniciada,tienda_norte,CLI-02345,inactivo,PRD-0034,jugueteria,2,104.06,0.0,104.06,208.12,yape,459,,2026-05-14 01:19:02,2026-05-14 01:19:10.011,6
VN-0001241,2026-05-14 01:19:02.838,EVT-0000206,VN-0001241,feedback_recibido,tienda_norte,CLI-00154,premium,PRD-0139,alimentos,5,18.66,5.0,17.73,88.65,tarjeta,148,,2026-05-14 01:19:02,2026-05-14 01:19:10.011,6
VN-0000896,2026-05-14 01:19:02.941,EVT-0000207,VN-0000896,venta_devuelta,tienda_norte,CLI-01297,recurrente,PRD-0005,deportes,1,212.54,5.0,201.91,201.91,yape,60,,2026-05-14 01:19:02,2026-05-14 01:19:10.011,6
VS-0004443,2026-05-14 01:19:03.045,EVT-0000208,VS-0004443,stock_bajo,tienda_sur,CLI-01859,recurrente,PRD-0114,hogar,3,254.22,5.0,241.51,724.53,yape,140,,2026-05-14 01:19:03,2026-05-14 01:19:10.011,6
VN-0003059,2026-05-14 01:19:03.147,EVT-0000209,VN-0003059,venta_completada,tienda_norte,CLI-01803,inactivo,PRD-0049,electronica,6,1047.28,10.0,942.55,5655.3,yape,64,,2026-05-14 01:19:03,2026-05-14 01:19:10.011,6
VS-0003609,2026-05-14 01:19:03.252,EVT-0000210,VS-0003609,venta_completada,tienda_sur,CLI-02782,nuevo,PRD-0014,hogar,2,315.58,10.0,284.02,568.04,yape,305,,2026-05-14 01:19:03,2026-05-14 01:19:10.011,6
VN-0003852,2026-05-14 01:19:03.356,EVT-0000211,VN-0003852,venta_iniciada,tienda_norte,CLI-00587,nuevo,PRD-0157,hogar,1,269.24,0.0,269.24,269.24,transferencia,94,,2026-05-14 01:19:03,2026-05-14 01:19:10.011,6
VS-0000436,2026-05-14 01:19:03.461,EVT-0000212,VS-0000436,venta_iniciada,tienda_sur,CLI-02432,nuevo,PRD-0190,hogar,5,236.97,0.0,236.97,1184.85,tarjeta,262,,2026-05-14 01:19:03,2026-05-14 01:19:10.011,6
VS-0000360,2026-05-14 01:19:03.567,EVT-0000213,VS-0000360,venta_iniciada,tienda_sur,CLI-01417,premium,PRD-0048,deportes,4,307.21,10.0,276.49,1105.96,yape,280,,2026-05-14 01:19:03,2026-05-14 01:19:10.011,6
VS-0003430,2026-05-14 01:19:03.671,EVT-0000214,VS-0003430,venta_completada,tienda_sur,CLI-02007,recurrente,PRD-0129,ropa,1,99.95,5.0,94.95,94.95,efectivo,108,,2026-05-14 01:19:03,2026-05-14 01:19:10.011,6
VS-0001358,2026-05-14 01:19:03.774,EVT-0000215,VS-0001358,stock_bajo,tienda_sur,CLI-02521,inactivo,PRD-0113,hogar,5,163.22,20.0,130.58,652.9,tarjeta,3,ALERTA_STOCK_BAJO,2026-05-14 01:19:03,2026-05-14 01:19:10.011,6
VN-0001339,2026-05-14 01:19:03.876,EVT-0000216,VN-0001339,venta_completada,tienda_norte,CLI-01039,premium,PRD-0152,deportes,5,99.91,0.0,99.91,499.55,efectivo,71,,2026-05-14 01:19:03,2026-05-14 01:19:10.011,6
VN-0001490,2026-05-14 01:19:03.979,EVT-0000217,VN-0001490,feedback_recibido,tienda_norte,CLI-00126,nuevo,PRD-0193,ropa,5,46.6,10.0,41.94,209.7,yape,276,,2026-05-14 01:19:03,2026-05-14 01:19:10.011,6
VS-0003279,2026-05-14 01:19:04.081,EVT-0000218,VS-0003279,venta_iniciada,tienda_sur,CLI-02596,premium,PRD-0150,electronica,2,820.22,0.0,820.22,1640.44,tarjeta,128,,2026-05-14 01:19:04,2026-05-14 01:19:10.011,6
VS-0002981,2026-05-14 01:19:04.183,EVT-0000219,VS-0002981,venta_iniciada,tienda_sur,CLI-00916,recurrente,PRD-0070,electronica,4,508.33,0.0,508.33,2033.32,yape,164,,2026-05-14 01:19:04,2026-05-14 01:19:10.011,6
VN-0003575,2026-05-14 01:19:04.286,EVT-0000220,VN-0003575,venta_iniciada,tienda_norte,CLI-02202,premium,PRD-0041,ropa,3,170.99,5.0,162.44,487.32,efectivo,7,,2026-05-14 01:19:04,2026-05-14 01:19:10.011,6
VN-0001701,2026-05-14 01:19:04.388,EVT-0000221,VN-0001701,venta_iniciada,tienda_norte,CLI-00292,premium,PRD-0047,hogar,2,243.07,0.0,243.07,486.14,yape,238,,2026-05-14 01:19:04,2026-05-14 01:19:10.011,6
VS-0002594,2026-05-14 01:19:04.490,EVT-0000222,VS-0002594,feedback_recibido,tienda_sur,CLI-01304,recurrente,PRD-0016,deportes,2,200.22,0.0,200.22,400.44,tarjeta,196,,2026-05-14 01:19:04,2026-05-14 01:19:10.011,6
VN-0004136,2026-05-14 01:19:04.593,EVT-0000223,VN-0004136,venta_iniciada,tienda_norte,CLI-02121,recurrente,PRD-0052,deportes,5,391.33,15.0,332.63,1663.15,efectivo,95,,2026-05-14 01:19:04,2026-05-14 01:19:10.011,6
VS-0003989,2026-05-14 01:19:04.696,EVT-0000224,VS-0003989,venta_completada,tienda_sur,CLI-02333,inactivo,PRD-0136,ropa,4,103.8,0.0,103.8,415.2,yape,174,,2026-05-14 01:19:04,2026-05-14 01:19:10.011,6
VN-0000752,2026-05-14 01:19:04.799,EVT-0000225,VN-0000752,venta_iniciada,tienda_norte,CLI-00070,nuevo,PRD-0089,alimentos,2,68.95,0.0,68.95,137.9,yape,283,,2026-05-14 01:19:04,2026-05-14 01:19:10.011,6
VS-0001796,2026-05-14 01:19:04.903,EVT-0000226,VS-0001796,venta_completada,tienda_sur,CLI-01091,inactivo,PRD-0068,ropa,2,166.65,10.0,149.99,299.98,yape,265,,2026-05-14 01:19:04,2026-05-14 01:19:10.011,6
VS-0002404,2026-05-14 01:19:05.006,EVT-0000227,VS-0002404,venta_iniciada,tienda_sur,CLI-01569,premium,PRD-0200,ropa,2,33.95,5.0,32.25,64.5,efectivo,336,,2026-05-14 01:19:05,2026-05-14 01:19:10.011,6
VS-0003764,2026-05-14 01:19:05.110,EVT-0000228,VS-0003764,venta_completada,tienda_sur,CLI-00542,recurrente,PRD-0096,alimentos,1,78.09,15.0,66.38,66.38,tarjeta,251,,2026-05-14 01:19:05,2026-05-14 01:19:10.011,6
VN-0003247,2026-05-14 01:19:05.213,EVT-0000229,VN-0003247,venta_completada,tienda_norte,CLI-01980,inactivo,PRD-0030,hogar,6,246.84,15.0,209.81,1258.86,yape,190,,2026-05-14 01:19:05,2026-05-14 01:19:10.011,6
VS-0003496,2026-05-14 01:19:05.315,EVT-0000230,VS-0003496,venta_completada,tienda_sur,CLI-00164,recurrente,PRD-0026,electronica,5,1165.21,0.0,1165.21,5826.05,yape,84,,2026-05-14 01:19:05,2026-05-14 01:19:10.011,6
VN-0004086,2026-05-14 01:19:05.419,EVT-0000231,VN-0004086,venta_completada,tienda_norte,CLI-00218,nuevo,PRD-0199,electronica,5,375.09,0.0,375.09,1875.45,transferencia,61,,2026-05-14 01:19:05,2026-05-14 01:19:10.011,6
VS-0000326,2026-05-14 01:19:05.522,EVT-0000232,VS-0000326,descuento_aplicado,tienda_sur,CLI-02149,recurrente,PRD-0090,alimentos,5,12.01,10.0,10.81,54.05,tarjeta,61,,2026-05-14 01:19:05,2026-05-14 01:19:10.011,6
VN-0004931,2026-05-14 01:19:05.626,EVT-0000233,VN-0004931,venta_completada,tienda_norte,CLI-01307,recurrente,PRD-0074,ropa,3,100.23,5.0,95.22,285.66,efectivo,31,,2026-05-14 01:19:05,2026-05-14 01:19:10.011,6
VN-0001591,2026-05-14 01:19:05.729,EVT-0000234,VN-0001591,venta_iniciada,tienda_norte,CLI-02871,premium,PRD-0101,electronica,2,1128.73,0.0,1128.73,2257.46,transferencia,199,,2026-05-14 01:19:05,2026-05-14 01:19:10.011,6
VS-0002766,2026-05-14 01:19:05.831,EVT-0000235,VS-0002766,venta_iniciada,tienda_sur,CLI-02063,recurrente,PRD-0184,ropa,4,149.4,0.0,149.4,597.6,tarjeta,108,,2026-05-14 01:19:05,2026-05-14 01:19:10.011,6
VN-0001201,2026-05-14 01:19:05.934,EVT-0000236,VN-0001201,venta_completada,tienda_norte,CLI-02156,recurrente,PRD-0027,belleza,3,30.66,10.0,27.59,82.77,efectivo,104,,2026-05-14 01:19:05,2026-05-14 01:19:10.011,6
VN-0001553,2026-05-14 01:19:06.036,EVT-0000237,VN-0001553,stock_bajo,tienda_norte,CLI-01335,recurrente,PRD-0023,ropa,6,64.79,0.0,64.79,388.74,tarjeta,23,,2026-05-14 01:19:06,2026-05-14 01:19:10.011,6
VS-0002272,2026-05-14 01:19:06.138,EVT-0000238,VS-0002272,venta_iniciada,tienda_sur,CLI-02905,nuevo,PRD-0097,ropa,5,168.78,10.0,151.9,759.5,transferencia,29,,2026-05-14 01:19:06,2026-05-14 01:19:10.011,6
VS-0003125,2026-05-14 01:19:06.244,EVT-0000239,VS-0003125,venta_completada,tienda_sur,CLI-01077,recurrente,PRD-0073,belleza,4,68.02,20.0,54.42,217.68,tarjeta,123,,2026-05-14 01:19:06,2026-05-14 01:19:10.011,6
VN-0004798,2026-05-14 01:19:06.347,EVT-0000240,VN-0004798,venta_iniciada,tienda_norte,CLI-00345,recurrente,PRD-0148,ropa,5,154.04,5.0,146.34,731.7,tarjeta,229,,2026-05-14 01:19:06,2026-05-14 01:19:10.011,6
VS-0002763,2026-05-14 01:19:06.449,EVT-0000241,VS-0002763,descuento_aplicado,tienda_sur,CLI-00446,premium,PRD-0176,alimentos,1,71.08,10.0,63.97,63.97,yape,97,,2026-05-14 01:19:06,2026-05-14 01:19:10.011,6
VN-0002751,2026-05-14 01:19:06.552,EVT-0000242,VN-0002751,venta_iniciada,tienda_norte,CLI-00106,nuevo,PRD-0059,hogar,1,145.94,10.0,131.35,131.35,yape,25,,2026-05-14 01:19:06,2026-05-14 01:19:10.011,6
VS-0003359,2026-05-14 01:19:06.655,EVT-0000243,VS-0003359,venta_completada,tienda_sur,CLI-02055,premium,PRD-0197,hogar,4,46.5,0.0,46.5,186.0,yape,52,,2026-05-14 01:19:06,2026-05-14 01:19:10.011,6
VS-0002130,2026-05-14 01:19:06.757,EVT-0000244,VS-0002130,venta_completada,tienda_sur,CLI-00292,premium,PRD-0154,ropa,3,47.82,0.0,47.82,143.46,yape,164,,2026-05-14 01:19:06,2026-05-14 01:19:10.011,6
VN-0001170,2026-05-14 01:19:06.860,EVT-0000245,VN-0001170,venta_iniciada,tienda_norte,CLI-01076,inactivo,PRD-0180,alimentos,1,16.31,15.0,13.86,13.86,efectivo,43,,2026-05-14 01:19:06,2026-05-14 01:19:10.011,6
VS-0003819,2026-05-14 01:19:06.962,EVT-0000246,VS-0003819,venta_completada,tienda_sur,CLI-01553,recurrente,PRD-0080,ropa,4,142.71,20.0,114.17,456.68,yape,14,,2026-05-14 01:19:06,2026-05-14 01:19:10.011,6
VN-0000543,2026-05-14 01:19:07.065,EVT-0000247,VN-0000543,descuento_aplicado,tienda_norte,CLI-00274,nuevo,PRD-0110,deportes,4,208.82,10.0,187.94,751.76,efectivo,79,,2026-05-14 01:19:07,2026-05-14 01:19:10.011,6
VN-0001134,2026-05-14 01:19:07.168,EVT-0000248,VN-0001134,stock_bajo,tienda_norte,CLI-00035,recurrente,PRD-0169,electronica,2,1064.16,5.0,1010.95,2021.9,transferencia,46,,2026-05-14 01:19:07,2026-05-14 01:19:10.011,6
VN-0004285,2026-05-14 01:19:07.271,EVT-0000249,VN-0004285,venta_completada,tienda_norte,CLI-00337,recurrente,PRD-0133,belleza,3,96.84,10.0,87.16,261.48,tarjeta,97,,2026-05-14 01:19:07,2026-05-14 01:19:10.011,6
VN-0003601,2026-05-14 01:19:07.373,EVT-0000250,VN-0003601,venta_iniciada,tienda_norte,CLI-02160,premium,PRD-0104,deportes,4,195.93,0.0,195.93,783.72,yape,107,,2026-05-14 01:19:07,2026-05-14 01:19:10.011,6
VN-0003820,2026-05-14 01:19:07.476,EVT-0000251,VN-0003820,stock_bajo,tienda_norte,CLI-02640,recurrente,PRD-0154,ropa,4,47.82,0.0,47.82,191.28,efectivo,162,,2026-05-14 01:19:07,2026-05-14 01:19:10.011,6
VS-0001029,2026-05-14 01:19:07.578,EVT-0000252,VS-0001029,feedback_recibido,tienda_sur,CLI-02095,recurrente,PRD-0184,ropa,5,149.4,0.0,149.4,747.0,tarjeta,15,,2026-05-14 01:19:07,2026-05-14 01:19:10.011,6
VS-0003934,2026-05-14 01:19:07.681,EVT-0000253,VS-0003934,venta_completada,tienda_sur,CLI-02566,recurrente,PRD-0135,jugueteria,6,123.81,0.0,123.81,742.86,tarjeta,314,,2026-05-14 01:19:07,2026-05-14 01:19:10.011,6
VN-0004044,2026-05-14 01:19:07.783,EVT-0000254,VN-0004044,stock_bajo,tienda_norte,CLI-00567,premium,PRD-0108,jugueteria,1,139.33,5.0,132.36,132.36,tarjeta,67,,2026-05-14 01:19:07,2026-05-14 01:19:10.011,6
VN-0000954,2026-05-14 01:19:07.886,EVT-0000255,VN-0000954,venta_devuelta,tienda_norte,CLI-00232,nuevo,PRD-0126,electronica,2,1043.23,0.0,1043.23,2086.46,yape,26,ALERTA_DEVOLUCION_ALTO_VALOR,2026-05-14 01:19:07,2026-05-14 01:19:10.011,6
VS-0001622,2026-05-14 01:19:07.989,EVT-0000256,VS-0001622,stock_bajo,tienda_sur,CLI-01156,recurrente,PRD-0047,hogar,3,243.07,0.0,243.07,729.21,efectivo,327,,2026-05-14 01:19:07,2026-05-14 01:19:10.011,6
VN-0002595,2026-05-14 01:19:08.091,EVT-0000257,VN-0002595,venta_completada,tienda_norte,CLI-01039,premium,PRD-0011,ropa,2,75.37,5.0,71.6,143.2,tarjeta,385,,2026-05-14 01:19:08,2026-05-14 01:19:10.011,6
VS-0002284,2026-05-14 01:19:08.193,EVT-0000258,VS-0002284,feedback_recibido,tienda_sur,CLI-02922,recurrente,PRD-0121,electronica,5,881.74,0.0,881.74,4408.7,tarjeta,273,,2026-05-14 01:19:08,2026-05-14 01:19:10.011,6
VN-0005217,2026-05-14 01:19:08.295,EVT-0000259,VN-0005217,descuento_aplicado,tienda_norte,CLI-01836,nuevo,PRD-0182,hogar,5,116.18,10.0,104.56,522.8,transferencia,49,,2026-05-14 01:19:08,2026-05-14 01:19:10.011,6
VN-0000148,2026-05-14 01:19:08.400,EVT-0000260,VN-0000148,stock_bajo,tienda_norte,CLI-01050,nuevo,PRD-0166,electronica,3,491.34,10.0,442.21,1326.63,efectivo,41,,2026-05-14 01:19:08,2026-05-14 01:19:10.011,6
VS-0001139,2026-05-14 01:19:08.504,EVT-0000261,VS-0001139,venta_devuelta,tienda_sur,CLI-02075,nuevo,PRD-0167,ropa,1,159.02,15.0,135.17,135.17,efectivo,59,,2026-05-14 01:19:08,2026-05-14 01:19:10.011,6
VS-0000711,2026-05-14 01:19:08.609,EVT-0000262,VS-0000711,stock_bajo,tienda_sur,CLI-00603,nuevo,PRD-0153,electronica,6,1181.19,10.0,1063.07,6378.42,yape,2,ALERTA_STOCK_BAJO,2026-05-14 01:19:08,2026-05-14 01:19:10.011,6
VN-0001754,2026-05-14 01:19:08.714,EVT-0000263,VN-0001754,venta_completada,tienda_norte,CLI-00947,recurrente,PRD-0151,ropa,4,153.64,0.0,153.64,614.56,tarjeta,13,,2026-05-14 01:19:08,2026-05-14 01:19:10.011,6
VN-0002226,2026-05-14 01:19:08.816,EVT-0000264,VN-0002226,venta_iniciada,tienda_norte,CLI-01803,inactivo,PRD-0139,alimentos,4,18.66,10.0,16.79,67.16,efectivo,297,,2026-05-14 01:19:08,2026-05-14 01:19:10.011,6
VN-0002244,2026-05-14 01:19:08.919,EVT-0000265,VN-0002244,stock_bajo,tienda_norte,CLI-01598,recurrente,PRD-0068,ropa,1,166.65,0.0,166.65,166.65,yape,2,ALERTA_STOCK_BAJO,2026-05-14 01:19:08,2026-05-14 01:19:10.011,6
VS-0004296,2026-05-14 01:19:09.021,EVT-0000266,VS-0004296,venta_completada,tienda_sur,CLI-02498,premium,PRD-0045,belleza,2,37.15,5.0,35.29,70.58,tarjeta,293,,2026-05-14 01:19:09,2026-05-14 01:19:10.011,6
VS-0000256,2026-05-14 01:19:09.125,EVT-0000267,VS-0000256,venta_iniciada,tienda_sur,CLI-01928,nuevo,PRD-0047,hogar,5,243.07,5.0,230.92,1154.6,efectivo,168,,2026-05-14 01:19:09,2026-05-14 01:19:10.011,6
VS-0000219,2026-05-14 01:19:09.228,EVT-0000268,VS-0000219,venta_devuelta,tienda_sur,CLI-00232,nuevo,PRD-0059,hogar,4,145.94,20.0,116.75,467.0,tarjeta,9,,2026-05-14 01:19:09,2026-05-14 01:19:10.011,6
VN-0005091,2026-05-14 01:19:09.330,EVT-0000269,VN-0005091,venta_completada,tienda_norte,CLI-02401,recurrente,PRD-0031,hogar,3,310.8,0.0,310.8,932.4,tarjeta,102,,2026-05-14 01:19:09,2026-05-14 01:19:10.011,6
VN-0002235,2026-05-14 01:19:09.434,EVT-0000270,VN-0002235,descuento_aplicado,tienda_norte,CLI-02507,recurrente,PRD-0017,electronica,1,739.99,0.0,739.99,739.99,yape,294,,2026-05-14 01:19:09,2026-05-14 01:19:10.011,6
VN-0000750,2026-05-14 01:19:09.537,EVT-0000271,VN-0000750,venta_iniciada,tienda_norte,CLI-01980,inactivo,PRD-0017,electronica,1,739.99,5.0,702.99,702.99,tarjeta,222,,2026-05-14 01:19:09,2026-05-14 01:19:10.011,6
VS-0001318,2026-05-14 01:19:09.640,EVT-0000272,VS-0001318,venta_completada,tienda_sur,CLI-00926,inactivo,PRD-0019,deportes,1,290.02,15.0,246.52,246.52,tarjeta,190,,2026-05-14 01:19:09,2026-05-14 01:19:10.011,6
VS-0004812,2026-05-14 01:19:09.743,EVT-0000273,VS-0004812,venta_devuelta,tienda_sur,CLI-00523,recurrente,PRD-0050,alimentos,5,11.33,0.0,11.33,56.65,efectivo,60,,2026-05-14 01:19:09,2026-05-14 01:19:10.011,6
VS-0004799,2026-05-14 01:19:09.846,EVT-0000274,VS-0004799,venta_iniciada,tienda_sur,CLI-01647,recurrente,PRD-0183,ropa,1,45.73,15.0,38.87,38.87,yape,40,,2026-05-14 01:19:09,2026-05-14 01:19:10.011,6
VN-0004922,2026-05-14 01:19:09.948,EVT-0000275,VN-0004922,venta_devuelta,tienda_norte,CLI-02345,inactivo,PRD-0034,jugueteria,5,104.06,0.0,104.06,520.3,transferencia,133,ALERTA_DEVOLUCION_ALTO_VALOR,2026-05-14 01:19:09,2026-05-14 01:19:10.011,6
