message_key,kafka_timestamp,event_id,venta_id,event_type,canal,cliente_id,segmento,producto_id,categoria,cantidad,precio_base,descuento_pct,precio_final,monto_venta,metodo_pago,stock_actual,alerta,event_timestamp,processing_timestamp,batch_id
VS-0003396,2026-05-13 04:25:34.839,EVT-0000402,VS-0003396,venta_completada,tienda_sur,CLI-00148,recurrente,PRD-0084,belleza,4,111.13,15.0,94.46,377.84,transferencia,126,,2026-05-13 04:25:34,2026-05-13 04:25:41.312,1
VS-0003196,2026-05-13 04:25:34.942,EVT-0000403,VS-0003196,venta_completada,tienda_sur,CLI-02304,recurrente,PRD-0071,belleza,3,71.07,0.0,71.07,213.21,yape,173,,2026-05-13 04:25:34,2026-05-13 04:25:41.312,1
VN-0004469,2026-05-13 04:25:35.044,EVT-0000404,VN-0004469,venta_devuelta,tienda_norte,CLI-00467,nuevo,PRD-0081,hogar,1,115.75,0.0,115.75,115.75,yape,157,,2026-05-13 04:25:35,2026-05-13 04:25:41.312,1
VS-0001309,2026-05-13 04:25:35.147,EVT-0000405,VS-0001309,venta_iniciada,tienda_sur,CLI-00676,inactivo,PRD-0199,electronica,5,375.09,10.0,337.58,1687.9,tarjeta,82,,2026-05-13 04:25:35,2026-05-13 04:25:41.312,1
VS-0003254,2026-05-13 04:25:35.250,EVT-0000406,VS-0003254,venta_completada,tienda_sur,CLI-02037,nuevo,PRD-0048,deportes,4,307.21,20.0,245.77,983.08,tarjeta,186,,2026-05-13 04:25:35,2026-05-13 04:25:41.312,1
VN-0005871,2026-05-13 04:25:35.353,EVT-0000407,VN-0005871,venta_devuelta,tienda_norte,CLI-02474,nuevo,PRD-0065,jugueteria,4,199.53,15.0,169.6,678.4,efectivo,420,ALERTA_DEVOLUCION_ALTO_VALOR,2026-05-13 04:25:35,2026-05-13 04:25:41.312,1
VN-0005564,2026-05-13 04:25:35.459,EVT-0000408,VN-0005564,venta_iniciada,tienda_norte,CLI-00426,premium,PRD-0109,jugueteria,2,127.43,0.0,127.43,254.86,yape,104,,2026-05-13 04:25:35,2026-05-13 04:25:41.312,1
VN-0004093,2026-05-13 04:25:35.562,EVT-0000409,VN-0004093,descuento_aplicado,tienda_norte,CLI-01977,recurrente,PRD-0162,deportes,2,84.67,10.0,76.2,152.4,tarjeta,137,,2026-05-13 04:25:35,2026-05-13 04:25:41.312,1
VS-0000078,2026-05-13 04:25:35.665,EVT-0000410,VS-0000078,venta_completada,tienda_sur,CLI-01205,premium,PRD-0156,belleza,5,94.72,10.0,85.25,426.25,efectivo,0,,2026-05-13 04:25:35,2026-05-13 04:25:41.312,1
VS-0003418,2026-05-13 04:25:35.768,EVT-0000411,VS-0003418,stock_bajo,tienda_sur,CLI-00710,recurrente,PRD-0042,jugueteria,6,76.12,15.0,64.7,388.2,tarjeta,259,,2026-05-13 04:25:35,2026-05-13 04:25:41.312,1
VS-0002118,2026-05-13 04:25:35.871,EVT-0000412,VS-0002118,venta_devuelta,tienda_sur,CLI-00328,recurrente,PRD-0170,ropa,4,111.76,5.0,106.17,424.68,yape,348,,2026-05-13 04:25:35,2026-05-13 04:25:41.312,1
VS-0000655,2026-05-13 04:25:35.975,EVT-0000413,VS-0000655,stock_bajo,tienda_sur,CLI-00019,inactivo,PRD-0035,hogar,4,108.66,20.0,86.93,347.72,tarjeta,2,ALERTA_STOCK_BAJO,2026-05-13 04:25:35,2026-05-13 04:25:41.312,1
VN-0003190,2026-05-13 04:25:36.077,EVT-0000414,VN-0003190,venta_completada,tienda_norte,CLI-01387,nuevo,PRD-0092,electronica,2,1162.25,0.0,1162.25,2324.5,yape,8,,2026-05-13 04:25:36,2026-05-13 04:25:41.312,1
VN-0002051,2026-05-13 04:25:36.179,EVT-0000415,VN-0002051,venta_devuelta,tienda_norte,CLI-00477,inactivo,PRD-0055,belleza,5,20.29,0.0,20.29,101.45,yape,6,,2026-05-13 04:25:36,2026-05-13 04:25:41.312,1
VN-0002256,2026-05-13 04:25:36.282,EVT-0000416,VN-0002256,venta_iniciada,tienda_norte,CLI-02492,recurrente,PRD-0026,electronica,1,1165.21,10.0,1048.69,1048.69,yape,380,,2026-05-13 04:25:36,2026-05-13 04:25:41.312,1
VS-0004052,2026-05-13 04:25:36.385,EVT-0000417,VS-0004052,venta_iniciada,tienda_sur,CLI-00564,recurrente,PRD-0158,deportes,3,230.04,5.0,218.54,655.62,tarjeta,216,,2026-05-13 04:25:36,2026-05-13 04:25:41.312,1
VS-0001149,2026-05-13 04:25:36.487,EVT-0000418,VS-0001149,venta_completada,tienda_sur,CLI-02554,recurrente,PRD-0028,alimentos,3,8.52,5.0,8.09,24.27,efectivo,233,,2026-05-13 04:25:36,2026-05-13 04:25:41.312,1
VS-0001709,2026-05-13 04:25:36.590,EVT-0000419,VS-0001709,venta_iniciada,tienda_sur,CLI-00659,nuevo,PRD-0143,alimentos,4,22.39,10.0,20.15,80.6,tarjeta,59,,2026-05-13 04:25:36,2026-05-13 04:25:41.312,1
VS-0000973,2026-05-13 04:25:36.694,EVT-0000420,VS-0000973,venta_iniciada,tienda_sur,CLI-00521,inactivo,PRD-0046,electronica,1,362.76,20.0,290.21,290.21,yape,142,,2026-05-13 04:25:36,2026-05-13 04:25:41.312,1
VS-0002614,2026-05-13 04:25:36.797,EVT-0000421,VS-0002614,venta_completada,tienda_sur,CLI-00630,nuevo,PRD-0047,hogar,2,243.07,0.0,243.07,486.14,yape,307,,2026-05-13 04:25:36,2026-05-13 04:25:41.312,1
VS-0002005,2026-05-13 04:25:36.900,EVT-0000422,VS-0002005,venta_completada,tienda_sur,CLI-00418,recurrente,PRD-0058,hogar,1,175.53,0.0,175.53,175.53,transferencia,34,,2026-05-13 04:25:36,2026-05-13 04:25:41.312,1
VS-0000137,2026-05-13 04:25:37.003,EVT-0000423,VS-0000137,venta_devuelta,tienda_sur,CLI-00734,premium,PRD-0039,ropa,5,61.08,0.0,61.08,305.4,tarjeta,24,,2026-05-13 04:25:37,2026-05-13 04:25:41.312,1
VN-0004860,2026-05-13 04:25:37.105,EVT-0000424,VN-0004860,venta_completada,tienda_norte,CLI-02854,recurrente,PRD-0141,jugueteria,2,142.42,0.0,142.42,284.84,efectivo,313,,2026-05-13 04:25:37,2026-05-13 04:25:41.312,1
VS-0000340,2026-05-13 04:25:37.210,EVT-0000425,VS-0000340,stock_bajo,tienda_sur,CLI-02366,recurrente,PRD-0177,electronica,1,1066.18,15.0,906.25,906.25,efectivo,72,,2026-05-13 04:25:37,2026-05-13 04:25:41.312,1
VS-0004695,2026-05-13 04:25:37.315,EVT-0000426,VS-0004695,venta_iniciada,tienda_sur,CLI-02457,premium,PRD-0091,alimentos,5,49.81,0.0,49.81,249.05,transferencia,34,,2026-05-13 04:25:37,2026-05-13 04:25:41.312,1
VS-0000639,2026-05-13 04:25:37.418,EVT-0000427,VS-0000639,venta_completada,tienda_sur,CLI-01279,nuevo,PRD-0119,ropa,6,170.18,5.0,161.67,970.02,transferencia,24,,2026-05-13 04:25:37,2026-05-13 04:25:41.312,1
VN-0003317,2026-05-13 04:25:37.521,EVT-0000428,VN-0003317,venta_completada,tienda_norte,CLI-00597,premium,PRD-0040,hogar,4,171.54,0.0,171.54,686.16,efectivo,98,,2026-05-13 04:25:37,2026-05-13 04:25:41.312,1
VN-0004177,2026-05-13 04:25:37.623,EVT-0000429,VN-0004177,descuento_aplicado,tienda_norte,CLI-02458,inactivo,PRD-0140,hogar,3,117.83,15.0,100.16,300.48,transferencia,20,,2026-05-13 04:25:37,2026-05-13 04:25:41.312,1
VS-0003443,2026-05-13 04:25:37.726,EVT-0000430,VS-0003443,venta_iniciada,tienda_sur,CLI-01669,recurrente,PRD-0136,ropa,5,103.8,5.0,98.61,493.05,yape,27,,2026-05-13 04:25:37,2026-05-13 04:25:41.312,1
VN-0000447,2026-05-13 04:25:37.830,EVT-0000431,VN-0000447,venta_completada,tienda_norte,CLI-00539,recurrente,PRD-0023,ropa,1,64.79,0.0,64.79,64.79,yape,18,,2026-05-13 04:25:37,2026-05-13 04:25:41.312,1
VS-0002290,2026-05-13 04:25:37.934,EVT-0000432,VS-0002290,venta_completada,tienda_sur,CLI-02405,inactivo,PRD-0114,hogar,4,254.22,5.0,241.51,966.04,yape,172,,2026-05-13 04:25:37,2026-05-13 04:25:41.312,1
VN-0001995,2026-05-13 04:25:38.038,EVT-0000433,VN-0001995,descuento_aplicado,tienda_norte,CLI-01972,premium,PRD-0132,electronica,2,658.28,5.0,625.37,1250.74,efectivo,95,,2026-05-13 04:25:38,2026-05-13 04:25:41.312,1
VS-0000254,2026-05-13 04:25:38.141,EVT-0000434,VS-0000254,venta_iniciada,tienda_sur,CLI-02822,premium,PRD-0195,ropa,1,173.27,10.0,155.94,155.94,tarjeta,167,,2026-05-13 04:25:38,2026-05-13 04:25:41.312,1
VN-0002922,2026-05-13 04:25:38.244,EVT-0000435,VN-0002922,venta_completada,tienda_norte,CLI-00632,recurrente,PRD-0178,belleza,5,87.6,10.0,78.84,394.2,tarjeta,19,,2026-05-13 04:25:38,2026-05-13 04:25:41.312,1
VS-0002073,2026-05-13 04:25:38.347,EVT-0000436,VS-0002073,descuento_aplicado,tienda_sur,CLI-00513,recurrente,PRD-0194,electronica,3,175.92,0.0,175.92,527.76,transferencia,356,,2026-05-13 04:25:38,2026-05-13 04:25:41.312,1
VN-0003809,2026-05-13 04:25:38.451,EVT-0000437,VN-0003809,venta_devuelta,tienda_norte,CLI-01688,premium,PRD-0200,ropa,3,33.95,20.0,27.16,81.48,yape,67,,2026-05-13 04:25:38,2026-05-13 04:25:41.312,1
VN-0000867,2026-05-13 04:25:38.555,EVT-0000438,VN-0000867,venta_completada,tienda_norte,CLI-01945,recurrente,PRD-0022,hogar,5,64.46,0.0,64.46,322.3,tarjeta,110,,2026-05-13 04:25:38,2026-05-13 04:25:41.312,1
VN-0003640,2026-05-13 04:25:38.659,EVT-0000439,VN-0003640,feedback_recibido,tienda_norte,CLI-02262,nuevo,PRD-0015,deportes,2,57.34,0.0,57.34,114.68,efectivo,111,,2026-05-13 04:25:38,2026-05-13 04:25:41.312,1
VS-0001501,2026-05-13 04:25:38.762,EVT-0000440,VS-0001501,descuento_aplicado,tienda_sur,CLI-01453,recurrente,PRD-0140,hogar,5,117.83,0.0,117.83,589.15,yape,8,,2026-05-13 04:25:38,2026-05-13 04:25:41.312,1
VN-0001515,2026-05-13 04:25:38.867,EVT-0000441,VN-0001515,descuento_aplicado,tienda_norte,CLI-02885,premium,PRD-0145,deportes,5,340.64,0.0,340.64,1703.2,tarjeta,3,,2026-05-13 04:25:38,2026-05-13 04:25:41.312,1
VS-0000765,2026-05-13 04:25:38.970,EVT-0000442,VS-0000765,venta_completada,tienda_sur,CLI-00984,nuevo,PRD-0102,jugueteria,3,74.67,0.0,74.67,224.01,efectivo,120,,2026-05-13 04:25:38,2026-05-13 04:25:41.312,1
VN-0001481,2026-05-13 04:25:39.074,EVT-0000443,VN-0001481,feedback_recibido,tienda_norte,CLI-02443,nuevo,PRD-0040,hogar,6,171.54,0.0,171.54,1029.24,transferencia,178,,2026-05-13 04:25:39,2026-05-13 04:25:41.312,1
VS-0001495,2026-05-13 04:25:39.177,EVT-0000444,VS-0001495,venta_completada,tienda_sur,CLI-00568,nuevo,PRD-0024,jugueteria,5,135.72,0.0,135.72,678.6,tarjeta,76,,2026-05-13 04:25:39,2026-05-13 04:25:41.312,1
VN-0003368,2026-05-13 04:25:39.280,EVT-0000445,VN-0003368,stock_bajo,tienda_norte,CLI-00948,premium,PRD-0050,alimentos,3,11.33,0.0,11.33,33.99,efectivo,34,,2026-05-13 04:25:39,2026-05-13 04:25:41.312,1
VS-0004440,2026-05-13 04:25:39.384,EVT-0000446,VS-0004440,venta_iniciada,tienda_sur,CLI-00148,recurrente,PRD-0088,alimentos,2,66.62,20.0,53.3,106.6,yape,17,,2026-05-13 04:25:39,2026-05-13 04:25:41.312,1
VS-0002033,2026-05-13 04:25:39.486,EVT-0000447,VS-0002033,venta_iniciada,tienda_sur,CLI-00880,recurrente,PRD-0011,ropa,6,75.37,0.0,75.37,452.22,yape,362,,2026-05-13 04:25:39,2026-05-13 04:25:41.312,1
VN-0004018,2026-05-13 04:25:39.589,EVT-0000448,VN-0004018,venta_completada,tienda_norte,CLI-00304,recurrente,PRD-0011,ropa,1,75.37,5.0,71.6,71.6,transferencia,11,,2026-05-13 04:25:39,2026-05-13 04:25:41.312,1
VN-0000798,2026-05-13 04:25:39.694,EVT-0000449,VN-0000798,stock_bajo,tienda_norte,CLI-02236,nuevo,PRD-0112,deportes,2,288.27,20.0,230.62,461.24,efectivo,78,,2026-05-13 04:25:39,2026-05-13 04:25:41.312,1
VS-0003474,2026-05-13 04:25:39.797,EVT-0000450,VS-0003474,venta_iniciada,tienda_sur,CLI-01108,inactivo,PRD-0028,alimentos,4,8.52,5.0,8.09,32.36,yape,266,,2026-05-13 04:25:39,2026-05-13 04:25:41.312,1
VN-0002667,2026-05-13 04:25:39.900,EVT-0000451,VN-0002667,venta_completada,tienda_norte,CLI-02141,recurrente,PRD-0100,electronica,4,362.73,0.0,362.73,1450.92,tarjeta,96,,2026-05-13 04:25:39,2026-05-13 04:25:41.312,1
VN-0003958,2026-05-13 04:25:40.003,EVT-0000452,VN-0003958,venta_completada,tienda_norte,CLI-00898,recurrente,PRD-0004,hogar,2,53.89,15.0,45.81,91.62,tarjeta,171,,2026-05-13 04:25:40,2026-05-13 04:25:41.312,1
VS-0004014,2026-05-13 04:25:40.111,EVT-0000453,VS-0004014,venta_devuelta,tienda_sur,CLI-02868,recurrente,PRD-0010,ropa,2,147.48,0.0,147.48,294.96,yape,190,,2026-05-13 04:25:40,2026-05-13 04:25:41.312,1
VS-0003720,2026-05-13 04:25:40.215,EVT-0000454,VS-0003720,venta_completada,tienda_sur,CLI-00441,premium,PRD-0104,deportes,4,195.93,20.0,156.74,626.96,tarjeta,173,,2026-05-13 04:25:40,2026-05-13 04:25:41.312,1
VN-0000078,2026-05-13 04:25:40.319,EVT-0000455,VN-0000078,venta_iniciada,tienda_norte,CLI-01608,recurrente,PRD-0032,ropa,5,132.44,0.0,132.44,662.2,yape,8,,2026-05-13 04:25:40,2026-05-13 04:25:41.312,1
VS-0002211,2026-05-13 04:25:40.422,EVT-0000456,VS-0002211,feedback_recibido,tienda_sur,CLI-02512,recurrente,PRD-0067,hogar,3,101.45,5.0,96.38,289.14,transferencia,306,,2026-05-13 04:25:40,2026-05-13 04:25:41.312,1
VS-0004458,2026-05-13 04:25:40.525,EVT-0000457,VS-0004458,venta_devuelta,tienda_sur,CLI-00044,nuevo,PRD-0128,belleza,3,50.61,0.0,50.61,151.83,yape,353,,2026-05-13 04:25:40,2026-05-13 04:25:41.312,1
VN-0002947,2026-05-13 04:25:40.628,EVT-0000458,VN-0002947,feedback_recibido,tienda_norte,CLI-01124,recurrente,PRD-0108,jugueteria,6,139.33,5.0,132.36,794.16,yape,57,,2026-05-13 04:25:40,2026-05-13 04:25:41.312,1
VS-0001777,2026-05-13 04:25:40.732,EVT-0000459,VS-0001777,stock_bajo,tienda_sur,CLI-00963,recurrente,PRD-0009,alimentos,5,46.87,0.0,46.87,234.35,transferencia,23,,2026-05-13 04:25:40,2026-05-13 04:25:41.312,1
VN-0000703,2026-05-13 04:25:40.836,EVT-0000460,VN-0000703,venta_completada,tienda_norte,CLI-01649,nuevo,PRD-0006,deportes,2,395.52,0.0,395.52,791.04,yape,11,,2026-05-13 04:25:40,2026-05-13 04:25:41.312,1
VN-0003375,2026-05-13 04:25:40.940,EVT-0000461,VN-0003375,venta_iniciada,tienda_norte,CLI-01682,recurrente,PRD-0113,hogar,3,163.22,0.0,163.22,489.66,efectivo,0,,2026-05-13 04:25:40,2026-05-13 04:25:41.312,1
VN-0004148,2026-05-13 04:25:41.044,EVT-0000462,VN-0004148,venta_completada,tienda_norte,CLI-02802,premium,PRD-0168,electronica,1,302.83,10.0,272.55,272.55,efectivo,116,,2026-05-13 04:25:41,2026-05-13 04:25:41.312,1
VS-0002590,2026-05-13 04:25:41.147,EVT-0000463,VS-0002590,venta_iniciada,tienda_sur,CLI-00887,recurrente,PRD-0145,deportes,3,340.64,15.0,289.54,868.62,efectivo,17,,2026-05-13 04:25:41,2026-05-13 04:25:41.312,1
VN-0002571,2026-05-13 04:25:41.251,EVT-0000464,VN-0002571,venta_iniciada,tienda_norte,CLI-02989,recurrente,PRD-0145,deportes,2,340.64,0.0,340.64,681.28,tarjeta,13,,2026-05-13 04:25:41,2026-05-13 04:25:41.312,1
