message_key,kafka_timestamp,event_id,venta_id,event_type,canal,cliente_id,segmento,producto_id,categoria,cantidad,precio_base,descuento_pct,precio_final,monto_venta,metodo_pago,stock_actual,alerta,event_timestamp,processing_timestamp,batch_id
VS-0003869,2026-05-13 04:25:42.506,EVT-0000476,VS-0003869,venta_completada,tienda_sur,CLI-01927,premium,PRD-0052,deportes,4,391.33,5.0,371.76,1487.04,yape,77,,2026-05-13 04:25:42,2026-05-13 04:25:50.024,2
VN-0004086,2026-05-13 04:25:42.611,EVT-0000477,VN-0004086,venta_devuelta,tienda_norte,CLI-00218,nuevo,PRD-0199,electronica,3,375.09,0.0,375.09,1125.27,tarjeta,20,ALERTA_DEVOLUCION_ALTO_VALOR,2026-05-13 04:25:42,2026-05-13 04:25:50.024,2
VS-0002844,2026-05-13 04:25:42.714,EVT-0000478,VS-0002844,feedback_recibido,tienda_sur,CLI-01628,recurrente,PRD-0008,electronica,3,1107.3,15.0,941.2,2823.6,transferencia,474,,2026-05-13 04:25:42,2026-05-13 04:25:50.024,2
VN-0005506,2026-05-13 04:25:42.818,EVT-0000479,VN-0005506,stock_bajo,tienda_norte,CLI-02980,inactivo,PRD-0135,jugueteria,4,123.81,5.0,117.62,470.48,transferencia,234,,2026-05-13 04:25:42,2026-05-13 04:25:50.024,2
VS-0000571,2026-05-13 04:25:42.922,EVT-0000480,VS-0000571,venta_completada,tienda_sur,CLI-00579,nuevo,PRD-0054,ropa,4,98.65,0.0,98.65,394.6,efectivo,9,,2026-05-13 04:25:42,2026-05-13 04:25:50.024,2
VN-0005102,2026-05-13 04:25:43.026,EVT-0000481,VN-0005102,venta_completada,tienda_norte,CLI-01764,recurrente,PRD-0180,alimentos,2,16.31,0.0,16.31,32.62,yape,31,,2026-05-13 04:25:43,2026-05-13 04:25:50.024,2
VN-0003387,2026-05-13 04:25:43.130,EVT-0000482,VN-0003387,venta_iniciada,tienda_norte,CLI-02616,nuevo,PRD-0075,jugueteria,5,68.14,0.0,68.14,340.7,efectivo,45,,2026-05-13 04:25:43,2026-05-13 04:25:50.024,2
VS-0002386,2026-05-13 04:25:43.233,EVT-0000483,VS-0002386,venta_iniciada,tienda_sur,CLI-02210,premium,PRD-0051,electronica,5,328.46,10.0,295.61,1478.05,efectivo,257,,2026-05-13 04:25:43,2026-05-13 04:25:50.024,2
VS-0000353,2026-05-13 04:25:43.337,EVT-0000484,VS-0000353,stock_bajo,tienda_sur,CLI-02771,recurrente,PRD-0120,deportes,4,290.54,0.0,290.54,1162.16,tarjeta,380,,2026-05-13 04:25:43,2026-05-13 04:25:50.024,2
VN-0005481,2026-05-13 04:25:43.441,EVT-0000485,VN-0005481,feedback_recibido,tienda_norte,CLI-01578,recurrente,PRD-0173,ropa,2,176.53,0.0,176.53,353.06,yape,1,,2026-05-13 04:25:43,2026-05-13 04:25:50.024,2
VS-0001672,2026-05-13 04:25:43.543,EVT-0000486,VS-0001672,descuento_aplicado,tienda_sur,CLI-02632,nuevo,PRD-0090,alimentos,4,12.01,15.0,10.21,40.84,efectivo,90,,2026-05-13 04:25:43,2026-05-13 04:25:50.024,2
VS-0003522,2026-05-13 04:25:43.645,EVT-0000487,VS-0003522,venta_completada,tienda_sur,CLI-01659,recurrente,PRD-0003,ropa,5,176.5,5.0,167.67,838.35,tarjeta,299,,2026-05-13 04:25:43,2026-05-13 04:25:50.024,2
VN-0003026,2026-05-13 04:25:43.749,EVT-0000488,VN-0003026,venta_completada,tienda_norte,CLI-02629,recurrente,PRD-0143,alimentos,5,22.39,0.0,22.39,111.95,tarjeta,23,,2026-05-13 04:25:43,2026-05-13 04:25:50.024,2
VS-0002365,2026-05-13 04:25:43.852,EVT-0000489,VS-0002365,descuento_aplicado,tienda_sur,CLI-00597,premium,PRD-0019,deportes,4,290.02,15.0,246.52,986.08,efectivo,127,,2026-05-13 04:25:43,2026-05-13 04:25:50.024,2
VS-0000913,2026-05-13 04:25:43.955,EVT-0000490,VS-0000913,venta_iniciada,tienda_sur,CLI-02647,recurrente,PRD-0036,alimentos,3,43.1,10.0,38.79,116.37,tarjeta,375,,2026-05-13 04:25:43,2026-05-13 04:25:50.024,2
VN-0002763,2026-05-13 04:25:44.058,EVT-0000491,VN-0002763,venta_iniciada,tienda_norte,CLI-01817,premium,PRD-0172,jugueteria,4,143.3,5.0,136.13,544.52,transferencia,141,,2026-05-13 04:25:44,2026-05-13 04:25:50.024,2
VN-0000973,2026-05-13 04:25:44.162,EVT-0000492,VN-0000973,stock_bajo,tienda_norte,CLI-00198,premium,PRD-0132,electronica,2,658.28,0.0,658.28,1316.56,efectivo,14,ALERTA_STOCK_BAJO,2026-05-13 04:25:44,2026-05-13 04:25:50.024,2
VN-0005285,2026-05-13 04:25:44.265,EVT-0000493,VN-0005285,venta_devuelta,tienda_norte,CLI-02509,inactivo,PRD-0155,ropa,2,138.1,5.0,131.19,262.38,efectivo,24,,2026-05-13 04:25:44,2026-05-13 04:25:50.024,2
VN-0004743,2026-05-13 04:25:44.370,EVT-0000494,VN-0004743,venta_iniciada,tienda_norte,CLI-02064,recurrente,PRD-0115,electronica,6,1144.16,5.0,1086.95,6521.7,tarjeta,96,,2026-05-13 04:25:44,2026-05-13 04:25:50.024,2
VS-0004282,2026-05-13 04:25:44.473,EVT-0000495,VS-0004282,venta_iniciada,tienda_sur,CLI-02685,inactivo,PRD-0005,deportes,6,212.54,20.0,170.03,1020.18,yape,37,,2026-05-13 04:25:44,2026-05-13 04:25:50.024,2
VS-0003615,2026-05-13 04:25:44.575,EVT-0000496,VS-0003615,venta_iniciada,tienda_sur,CLI-01392,recurrente,PRD-0080,ropa,2,142.71,5.0,135.57,271.14,tarjeta,253,,2026-05-13 04:25:44,2026-05-13 04:25:50.024,2
VS-0000420,2026-05-13 04:25:44.677,EVT-0000497,VS-0000420,venta_completada,tienda_sur,CLI-02194,recurrente,PRD-0178,belleza,6,87.6,10.0,78.84,473.04,yape,76,,2026-05-13 04:25:44,2026-05-13 04:25:50.024,2
VS-0004059,2026-05-13 04:25:44.779,EVT-0000498,VS-0004059,venta_completada,tienda_sur,CLI-00875,recurrente,PRD-0084,belleza,5,111.13,0.0,111.13,555.65,efectivo,207,,2026-05-13 04:25:44,2026-05-13 04:25:50.024,2
VS-0004761,2026-05-13 04:25:44.878,EVT-0000499,VS-0004761,venta_iniciada,tienda_sur,CLI-01367,premium,PRD-0161,belleza,4,33.75,15.0,28.69,114.76,tarjeta,351,,2026-05-13 04:25:44,2026-05-13 04:25:50.024,2
VS-0000973,2026-05-13 04:25:44.987,EVT-0000500,VS-0000973,venta_iniciada,tienda_sur,CLI-00521,inactivo,PRD-0046,electronica,4,362.76,15.0,308.35,1233.4,yape,194,,2026-05-13 04:25:44,2026-05-13 04:25:50.024,2
VN-0005214,2026-05-13 04:25:45.091,EVT-0000501,VN-0005214,venta_iniciada,tienda_norte,CLI-00946,recurrente,PRD-0088,alimentos,2,66.62,0.0,66.62,133.24,yape,10,,2026-05-13 04:25:45,2026-05-13 04:25:50.024,2
VN-0003240,2026-05-13 04:25:45.200,EVT-0000502,VN-0003240,feedback_recibido,tienda_norte,CLI-02946,recurrente,PRD-0183,ropa,5,45.73,5.0,43.44,217.2,yape,7,,2026-05-13 04:25:45,2026-05-13 04:25:50.024,2
VS-0001329,2026-05-13 04:25:45.303,EVT-0000503,VS-0001329,stock_bajo,tienda_sur,CLI-00604,recurrente,PRD-0183,ropa,5,45.73,20.0,36.58,182.9,transferencia,138,,2026-05-13 04:25:45,2026-05-13 04:25:50.024,2
VS-0002164,2026-05-13 04:25:45.405,EVT-0000504,VS-0002164,stock_bajo,tienda_sur,CLI-00629,inactivo,PRD-0168,electronica,6,302.83,10.0,272.55,1635.3,tarjeta,29,,2026-05-13 04:25:45,2026-05-13 04:25:50.024,2
VS-0000323,2026-05-13 04:25:45.508,EVT-0000505,VS-0000323,venta_completada,tienda_sur,CLI-02091,recurrente,PRD-0045,belleza,5,37.15,20.0,29.72,148.6,efectivo,277,,2026-05-13 04:25:45,2026-05-13 04:25:50.024,2
VS-0002769,2026-05-13 04:25:45.611,EVT-0000506,VS-0002769,venta_completada,tienda_sur,CLI-01219,nuevo,PRD-0070,electronica,1,508.33,0.0,508.33,508.33,transferencia,47,,2026-05-13 04:25:45,2026-05-13 04:25:50.024,2
VS-0004301,2026-05-13 04:25:45.713,EVT-0000507,VS-0004301,stock_bajo,tienda_sur,CLI-02844,recurrente,PRD-0104,deportes,6,195.93,0.0,195.93,1175.58,tarjeta,46,,2026-05-13 04:25:45,2026-05-13 04:25:50.024,2
VN-0005056,2026-05-13 04:25:45.819,EVT-0000508,VN-0005056,venta_completada,tienda_norte,CLI-02568,recurrente,PRD-0188,hogar,1,105.38,10.0,94.84,94.84,transferencia,210,,2026-05-13 04:25:45,2026-05-13 04:25:50.024,2
VS-0003700,2026-05-13 04:25:45.924,EVT-0000509,VS-0003700,descuento_aplicado,tienda_sur,CLI-02463,recurrente,PRD-0197,hogar,6,46.5,0.0,46.5,279.0,yape,96,,2026-05-13 04:25:45,2026-05-13 04:25:50.024,2
VN-0003800,2026-05-13 04:25:46.031,EVT-0000510,VN-0003800,venta_iniciada,tienda_norte,CLI-00600,recurrente,PRD-0109,jugueteria,4,127.43,0.0,127.43,509.72,tarjeta,351,,2026-05-13 04:25:46,2026-05-13 04:25:50.024,2
VN-0001822,2026-05-13 04:25:46.134,EVT-0000511,VN-0001822,descuento_aplicado,tienda_norte,CLI-02809,premium,PRD-0182,hogar,6,116.18,0.0,116.18,697.08,tarjeta,28,,2026-05-13 04:25:46,2026-05-13 04:25:50.024,2
VN-0004053,2026-05-13 04:25:46.237,EVT-0000512,VN-0004053,venta_completada,tienda_norte,CLI-00121,recurrente,PRD-0001,electronica,5,380.31,0.0,380.31,1901.55,yape,34,,2026-05-13 04:25:46,2026-05-13 04:25:50.024,2
VS-0004466,2026-05-13 04:25:46.343,EVT-0000513,VS-0004466,venta_devuelta,tienda_sur,CLI-00123,nuevo,PRD-0132,electronica,3,658.28,0.0,658.28,1974.84,yape,20,ALERTA_DEVOLUCION_ALTO_VALOR,2026-05-13 04:25:46,2026-05-13 04:25:50.024,2
VN-0001165,2026-05-13 04:25:46.448,EVT-0000514,VN-0001165,venta_devuelta,tienda_norte,CLI-02136,nuevo,PRD-0132,electronica,3,658.28,0.0,658.28,1974.84,efectivo,16,ALERTA_DEVOLUCION_ALTO_VALOR,2026-05-13 04:25:46,2026-05-13 04:25:50.024,2
VN-0003448,2026-05-13 04:25:46.552,EVT-0000515,VN-0003448,venta_completada,tienda_norte,CLI-00619,recurrente,PRD-0113,hogar,3,163.22,5.0,155.06,465.18,efectivo,17,,2026-05-13 04:25:46,2026-05-13 04:25:50.024,2
VS-0001746,2026-05-13 04:25:46.661,EVT-0000516,VS-0001746,descuento_aplicado,tienda_sur,CLI-01326,nuevo,PRD-0042,jugueteria,4,76.12,20.0,60.9,243.6,tarjeta,16,,2026-05-13 04:25:46,2026-05-13 04:25:50.024,2
VS-0002745,2026-05-13 04:25:46.767,EVT-0000517,VS-0002745,venta_iniciada,tienda_sur,CLI-00979,nuevo,PRD-0053,alimentos,6,5.18,0.0,5.18,31.08,efectivo,37,,2026-05-13 04:25:46,2026-05-13 04:25:50.024,2
VN-0002850,2026-05-13 04:25:46.869,EVT-0000518,VN-0002850,venta_iniciada,tienda_norte,CLI-00670,recurrente,PRD-0110,deportes,5,208.82,0.0,208.82,1044.1,transferencia,1,,2026-05-13 04:25:46,2026-05-13 04:25:50.024,2
VN-0001431,2026-05-13 04:25:46.971,EVT-0000519,VN-0001431,stock_bajo,tienda_norte,CLI-02979,recurrente,PRD-0133,belleza,6,96.84,5.0,92.0,552.0,yape,237,,2026-05-13 04:25:46,2026-05-13 04:25:50.024,2
VN-0005712,2026-05-13 04:25:47.073,EVT-0000520,VN-0005712,venta_devuelta,tienda_norte,CLI-01638,recurrente,PRD-0172,jugueteria,2,143.3,0.0,143.3,286.6,transferencia,283,,2026-05-13 04:25:47,2026-05-13 04:25:50.024,2
VS-0000635,2026-05-13 04:25:47.182,EVT-0000521,VS-0000635,venta_completada,tienda_sur,CLI-00125,recurrente,PRD-0055,belleza,4,20.29,10.0,18.26,73.04,efectivo,15,,2026-05-13 04:25:47,2026-05-13 04:25:50.024,2
VS-0000301,2026-05-13 04:25:47.292,EVT-0000522,VS-0000301,descuento_aplicado,tienda_sur,CLI-00509,nuevo,PRD-0022,hogar,4,64.46,10.0,58.01,232.04,tarjeta,56,,2026-05-13 04:25:47,2026-05-13 04:25:50.024,2
VS-0004139,2026-05-13 04:25:47.397,EVT-0000523,VS-0004139,venta_devuelta,tienda_sur,CLI-01546,nuevo,PRD-0024,jugueteria,1,135.72,10.0,122.15,122.15,yape,41,,2026-05-13 04:25:47,2026-05-13 04:25:50.024,2
VN-0002862,2026-05-13 04:25:47.499,EVT-0000524,VN-0002862,venta_devuelta,tienda_norte,CLI-02181,recurrente,PRD-0086,alimentos,5,17.6,0.0,17.6,88.0,efectivo,148,,2026-05-13 04:25:47,2026-05-13 04:25:50.024,2
VS-0002379,2026-05-13 04:25:47.602,EVT-0000525,VS-0002379,venta_completada,tienda_sur,CLI-01520,premium,PRD-0077,hogar,2,59.81,0.0,59.81,119.62,transferencia,3,,2026-05-13 04:25:47,2026-05-13 04:25:50.024,2
VN-0002716,2026-05-13 04:25:47.707,EVT-0000526,VN-0002716,stock_bajo,tienda_norte,CLI-01026,premium,PRD-0171,alimentos,1,30.71,0.0,30.71,30.71,yape,211,,2026-05-13 04:25:47,2026-05-13 04:25:50.024,2
VS-0002569,2026-05-13 04:25:47.810,EVT-0000527,VS-0002569,venta_completada,tienda_sur,CLI-00188,recurrente,PRD-0160,ropa,4,46.94,0.0,46.94,187.76,yape,15,,2026-05-13 04:25:47,2026-05-13 04:25:50.024,2
VS-0004841,2026-05-13 04:25:47.915,EVT-0000528,VS-0004841,venta_iniciada,tienda_sur,CLI-02292,recurrente,PRD-0083,belleza,5,92.72,0.0,92.72,463.6,transferencia,60,,2026-05-13 04:25:47,2026-05-13 04:25:50.024,2
VS-0004034,2026-05-13 04:25:48.021,EVT-0000529,VS-0004034,venta_iniciada,tienda_sur,CLI-00532,recurrente,PRD-0100,electronica,5,362.73,10.0,326.46,1632.3,tarjeta,101,,2026-05-13 04:25:48,2026-05-13 04:25:50.024,2
VN-0000876,2026-05-13 04:25:48.127,EVT-0000530,VN-0000876,venta_iniciada,tienda_norte,CLI-02822,premium,PRD-0098,electronica,6,793.19,0.0,793.19,4759.14,tarjeta,427,,2026-05-13 04:25:48,2026-05-13 04:25:50.024,2
VS-0003382,2026-05-13 04:25:48.230,EVT-0000531,VS-0003382,venta_completada,tienda_sur,CLI-02495,premium,PRD-0126,electronica,6,1043.23,10.0,938.91,5633.46,efectivo,5,,2026-05-13 04:25:48,2026-05-13 04:25:50.024,2
VS-0002785,2026-05-13 04:25:48.332,EVT-0000532,VS-0002785,venta_completada,tienda_sur,CLI-01398,recurrente,PRD-0006,deportes,6,395.52,0.0,395.52,2373.12,efectivo,2,,2026-05-13 04:25:48,2026-05-13 04:25:50.024,2
VN-0001172,2026-05-13 04:25:48.434,EVT-0000533,VN-0001172,venta_iniciada,tienda_norte,CLI-01927,premium,PRD-0086,alimentos,5,17.6,5.0,16.72,83.6,tarjeta,36,,2026-05-13 04:25:48,2026-05-13 04:25:50.024,2
VS-0003699,2026-05-13 04:25:48.538,EVT-0000534,VS-0003699,venta_completada,tienda_sur,CLI-02870,recurrente,PRD-0093,electronica,5,901.82,15.0,766.55,3832.75,tarjeta,261,,2026-05-13 04:25:48,2026-05-13 04:25:50.024,2
VN-0000482,2026-05-13 04:25:48.646,EVT-0000535,VN-0000482,venta_iniciada,tienda_norte,CLI-00866,nuevo,PRD-0138,deportes,3,146.2,0.0,146.2,438.6,efectivo,67,,2026-05-13 04:25:48,2026-05-13 04:25:50.024,2
VN-0004190,2026-05-13 04:25:48.756,EVT-0000536,VN-0004190,stock_bajo,tienda_norte,CLI-00481,premium,PRD-0193,ropa,5,46.6,5.0,44.27,221.35,tarjeta,259,,2026-05-13 04:25:48,2026-05-13 04:25:50.024,2
VS-0001921,2026-05-13 04:25:48.861,EVT-0000537,VS-0001921,venta_iniciada,tienda_sur,CLI-01757,recurrente,PRD-0171,alimentos,5,30.71,0.0,30.71,153.55,yape,206,,2026-05-13 04:25:48,2026-05-13 04:25:50.024,2
VN-0004410,2026-05-13 04:25:48.971,EVT-0000538,VN-0004410,descuento_aplicado,tienda_norte,CLI-02317,nuevo,PRD-0086,alimentos,6,17.6,0.0,17.6,105.6,tarjeta,62,,2026-05-13 04:25:48,2026-05-13 04:25:50.024,2
VS-0004648,2026-05-13 04:25:49.079,EVT-0000539,VS-0004648,stock_bajo,tienda_sur,CLI-02837,recurrente,PRD-0172,jugueteria,5,143.3,0.0,143.3,716.5,efectivo,341,,2026-05-13 04:25:49,2026-05-13 04:25:50.024,2
VS-0004629,2026-05-13 04:25:49.188,EVT-0000540,VS-0004629,venta_iniciada,tienda_sur,CLI-01840,premium,PRD-0182,hogar,3,116.18,20.0,92.94,278.82,tarjeta,64,,2026-05-13 04:25:49,2026-05-13 04:25:50.024,2
VN-0002604,2026-05-13 04:25:49.292,EVT-0000541,VN-0002604,venta_iniciada,tienda_norte,CLI-02197,nuevo,PRD-0086,alimentos,3,17.6,20.0,14.08,42.24,yape,98,,2026-05-13 04:25:49,2026-05-13 04:25:50.024,2
VN-0005794,2026-05-13 04:25:49.399,EVT-0000542,VN-0005794,venta_completada,tienda_norte,CLI-01102,premium,PRD-0014,hogar,3,315.58,0.0,315.58,946.74,tarjeta,169,,2026-05-13 04:25:49,2026-05-13 04:25:50.024,2
VS-0004860,2026-05-13 04:25:49.503,EVT-0000543,VS-0004860,descuento_aplicado,tienda_sur,CLI-01527,inactivo,PRD-0115,electronica,5,1144.16,10.0,1029.74,5148.7,transferencia,68,,2026-05-13 04:25:49,2026-05-13 04:25:50.024,2
VN-0003455,2026-05-13 04:25:49.607,EVT-0000544,VN-0003455,venta_iniciada,tienda_norte,CLI-00845,premium,PRD-0005,deportes,2,212.54,0.0,212.54,425.08,yape,335,,2026-05-13 04:25:49,2026-05-13 04:25:50.024,2
VN-0000938,2026-05-13 04:25:49.716,EVT-0000545,VN-0000938,feedback_recibido,tienda_norte,CLI-02177,recurrente,PRD-0115,electronica,5,1144.16,5.0,1086.95,5434.75,yape,43,,2026-05-13 04:25:49,2026-05-13 04:25:50.024,2
VN-0002817,2026-05-13 04:25:49.820,EVT-0000546,VN-0002817,venta_iniciada,tienda_norte,CLI-02447,recurrente,PRD-0064,hogar,3,56.47,0.0,56.47,169.41,efectivo,256,,2026-05-13 04:25:49,2026-05-13 04:25:50.024,2
VN-0005889,2026-05-13 04:25:49.923,EVT-0000547,VN-0005889,feedback_recibido,tienda_norte,CLI-01446,recurrente,PRD-0080,ropa,5,142.71,0.0,142.71,713.55,tarjeta,171,,2026-05-13 04:25:49,2026-05-13 04:25:50.024,2
